Recipient,"FakeColumn","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"Saint Vincent and the Grenadines",,"13.5","3.36","-0.26","10.4",,"0.2","0.03",,"0.01",,,,"-0.76","0.03",,,,,,"3.5","0.11",,,"0.07",,,,,,,,,"0.17",,"8.72",,,,,,"0.03",,"-0.29",,,,,,,,,,,,,,,"-1.05","-1.05","0.54",,,,,,,,,"0.54",,,,"0.07",,,,"0.07",,,,,,,,,,,,,,,"1.26","1.26",,"1.26",,"0.85",,,,,,"0.28",,"0.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.95","-0.53",
"Samoa",,"93.72","55.09","0.03","38.6",,"28.55",,,,,,,"0.01",,,,,"0.11",,"11.66","0.11",,,"13.8",,,,,,"0",,,,"0.86","13.05",,,,,,,,,,,,,,,,,,"0.01",,,"0.02",,"-1.62","-1.62","2.56",,,,"2.56","2.56",,,,,,,,"2",,,"-0.07","0.18",,"0.62",,,,,,,,,,,"1.27",,"17.39","17.39",,"17.39",,"5.21",,,,,,,,"4.1",,,,,,"1.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.52","0.12",
"Sao Tome and Principe",,"48.95","27.62","0.01","21.32","0.01","0.04","0.01",,"0.1",,,,"0.62","0","0.01",,,,"0.29","1.53",,"0",,,,,"24.86",,,,,,,"0.16","5.76",,,,,"0.01",,,,,,,,,,,,,,,,,,"-0.1","-0.1","2.32","2.32",,"2.32",,,,,,,,,,"4.65",,,"0.93","0.17",,"0.45",,,"0.55",,"1.36",,,,,"0.15","1.04",,"0.55","0.55",,"0.55",,"8.13",,"2.18",,,,,"0.3","3.59","2.33",,,,,"-0.27",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.7","25.79",
"Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Senegal",,"869.4","578.44","2","288.95","17.44","0.2","0.39","17.84","57.76","0.04",,"0.87","110.22","19.08","0.01","0",,"0.24","16.73","37.62","10.31","20.25","0.03",,"0.33","0","0.28",,,"12.61","0.79","3.22","1.67","267.96","52.75",,,,,,"0.1",,"4.28",,,,,,"0",,,,"0.01",,"7.54","-0.2",,"-33.79","-33.79","30","34.13",,"34.13",,,,,,,,,"-4.12","33.25",,"0.57","4.23","0.54","0.14","4.02",,,"2.11","12.55","5.54",,,,,"2.14","1.41",,"161.22","161.22",,"161.22",,"45.52",,"1.95",,,,,"7.98","5.65","29.64","0.06",,,"-1.2","1.43",,,,,,,"16.5",,"0.48",,,,,,,,,,,,,,,,,,"0.46",,,,,,,,,,,,,,"511.04","201.05",
"Serbia",,"312.48","146.59","39.58","126.32",,"0.04","10.54","0.02","1.72","1.86","1.97","5.71","5.22","50.93","0.21","2.58","0.11",,"-1.94","5.46","0.15","0.66",,,"7.52","-3.25","0.07","1.53","1.58","-2.86","11.06","18.04","5.83","21.85","171.74",,"0.09",,,,"0.01","0.21","22.14",,,"0",,,"1.73","11.25",,,,,"4.11","0.02",,,,"-1.44",,,,,,,,,,"-1.44",,,"5.52",,"0.42",,"0.13",,"0.31","0",,"0.35","2.98","0.91",,,,,,"0.41",,"-57.59","-57.59",,"-57.59",,"8.09",,,,,,,,"1.85","-0.21",,,,,,"6.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.05","91.7",
"Seychelles",,"6.78","3.55","0.96","2.28",,"0.74",,"-0.07",,,,,"1.43","0.02",,"0",,,,"0.84",,,,"0.06",,,,,,,,,"0.49","0.03","0.06",,,,,,"0",,"-0.65",,,,,,"0",,,,"0",,"0.21","1.39",,,,"0.21","0.21","0.71","-0.51",,,,,,,,,,"1.05",,"0.26",,"0.12",,"0.01",,,,,,,,,,,"0.65",,,,,,,"0.97",,"-1.17",,,,,,"2.31",,,,,,"-0.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.82","1.88",
"Sierra Leone",,"946.82","536.82","7.18","402.82","6.14","10.82","0.19","1.44","13.09",,"0.15","0.84","0.2","4.96","0.01","0.02",,"11.45","7.13","29.18","1.42","0.01",,"0.01","6.95",,,,,"1.28","2.2","0.07","332.63","112.77","74.18",,,,,"0.03","0.01",,"0.42",,,,,,,"2.48",,,,,"0.6","3.16",,"131.01","131.01","52.25","43.49",,"43.49",,,,,,,,,"8.76","35.19",,"0.27","10.73","0.32","0.87","5.82",,,"2.36",,"10.08",,"2.22",,,"0.35","2.19",,"77.96","77.96",,"77.96",,"32.23",,"0.02",,,,,"11.84","3.1","12.76",,,,,"4.51",,,,"0.21",,,"3.97",,"1.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"499.97","362.51",
"Singapore",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Slovenia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solomon Islands",,"190.03","163.89","3.42","22.72","0.86","122",,,,,,,"0.02","0.25",,,,,,"16.82","2.83",,,"20.28",,,,,,,,,"0.79","0.9","5.65",,,,,,,,,,,,,,,,,,"0.01",,,"3.41",,"-2.7","-2.7","1.74",,,,"1.74","1.74",,,,,,,,"2.91",,,"-0.09","0.15",,"0.91",,,,,"0.51",,,,,,"1.42",,"7.98","7.98",,"7.98",,"7.13",,,,,,"0.18","1.46","4.43","1.06",,,,,,,,,,,,"0.11",,"0.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.78","1.06",
"Somalia",,"1260.56","657.07","342.48","261.01","2.15","7.18","0.17","0.29","20.74",,"14.95","17.75","0.56","29.15","0.01","0.02","0.13","7.15","13.44","26.46","0.71","0.28","2.29","0.04","42.48",,"0.11",,,,"60.58","22.94","186.14","203.5","173.2",,"0.03",,,,,,"1.08",,,,"0.03",,"0.01",,,,"0",,"314.82","19.32",,,,"1.25","1.25",,"1.25",,,,,,,,,,"48.25",,,,"0.29","0.37","8.96",,,"4.69",,"15.97",,"1.66",,,"15.68","0.62",,,,,,,"38.31",,,"1",,,,"7.91","1.84","27.26",,,,,"0.3",,,,,,,"1.06",,"1.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"479.99","332.88",
"South Africa",,"1420.27","954.54","1.26","464.47","23.64","2","0.47","12.96","4.28","0.02","1.52","7.03","122.73","387.13","0.06","0","0.06","6.32","0.93","9.48","0.24","0.36","2.87","0.11","9.73","0.06","1.26",,,"0.05","4.43","15.22","29.18","336.05","260.78",,,,,,"0.33",,,,,,,,,,,,,,"0.4","0.53",,,,"0.74","0.74","0.74",,,,,,,,,,,"22.29",,"0.51",,"0.92","1.79","0.62",,,"1.7","12.32","1.81",,,,,"0.04","2.58",,,,,,,"180.65",,,,,,"72.54",,"8.57","99.37","0.17",,,,,,,,"0.14",,,"19.3",,"3.96",,,,,,,,,"0.24",,,,,,,,,,,,,,,,,,,,,,,"889.77","577.39",
"South Sudan",,"1674.83","1379.91","2.16","292.77","5.25","8.03","0.6","4.36","88.03","0.21","9.71","8.42","0.84","56.74",,"0.01",,"12.21","12.76","91.23","3.06","3.45","42.08",,"58.58","0.01",,"0.17","0.03","0.8","33.87","31.81","317.79","595.1","134.41",,,,,,"0.05",,,,,,"0.05",,,,,,,,"0.72","1.34",,,,"1.58","1.58",,"1.58",,,,,,,,,,"59.26",,,"3.52","0.02","1.3","3.3",,,"3.59",,"10.6",,"4.17",,,"30.05","2.7",,"27.79","27.79",,"27.79",,"69.73",,,,,,,"18.59","0.37","50.77",,,,,,,,,,,,"3.37",,"1.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1162.49","504.07",
"Sri Lanka",,"445.01","147.53","25.83","271.65","0.81","25.49","1.23","1.72","4","0.02","-0.53","1.24","6.3","-2.23","0","3.63",,,"1.21","33.43","27.46","0.29",,"0.58","5.28",,,,,"-1.34","1.8","7.43","37.61","-7.08","117.28",,,,,,"0",,"7.13",,,"0",,,"0.03",,,,"0.15",,"0.07","0.66",,,,"38.12",,,,"38.12","38.12",,,,,,,,"14.85",,"0.47","2.42","0.89","0.1","1.63",,,"1.26","3.18","1.1",,"0.82",,,"0.83","2.17",,"81.96","81.96",,"81.96",,"19.44",,,,,,,"0.61","4.17","6.21",,,,"-0.52","8.97",,,,,,,"0.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.23","50.94",
"States Ex-Yugoslavia unspecified",,"6.43","5.67","0","0.76",,,"0.73",,,"0.03",,"0","0.3",,"0",,,"0.05","3.4",,,,,,,,"0.43",,"0.71","0",,,,,"0.76",,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.71","5.67",
"Sudan",,"969.7","522.33","244.86","202.51","0.8","0.2","0.15","3.96","12.65","0.01","4.31","4.5","3.71","16.83","0.04","0.04",,"5.78","13.93","40.82","5.53","0.56","3.59",,"12.01","0",,"0.01",,"0.01","23","15.37","83.42","271.9","64.36",,,,,,,,"57.38",,,,,,"0.04","1.54",,,"0.09",,"21.96","93.94",,,,"-5.6","1.15","0.08","1.07",,,,,,,,,"-6.75","22.29",,"0.32","-3.93","0.38","0.5","3.57",,,"3.98",,"15.52",,"0",,,"0.4","1.55",,,,,,,"121.46",,,"18.14",,,,"44.03","6.25","57.29",,,,,"-4.26",,,,,,,"0.23",,"0.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"443.26","163.84",
"Suriname",,"15.98","9.35","0.03","6.6",,"0.13","0.07","1.32","0.17",,,,"2.13","0.06",,,,,,"0.09",,,"5.72",,,,,,,,,,"0.05","-0.4","2.13",,,,,,"0",,,,,,,,"0",,,,,,"0.03",,,,,"0.35",,,,,,"0.1","0.1",,,,,"0.25","0.27",,,,"0.09","0.01","0.17",,,,,,,,,,,,,,,,,,"3.86",,,,,,,,"1.21","2.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.11","9.35",
"Syrian Arab Republic",,"4920.47","1824.6","2811.14","284.72","2.9","9.46","2.12","29.59","69.59","0.7","45.19","12.97","12.5","277.1","0.59","0.33","1","9.88","13.2","25.76","9.86","5.95","45.77","3.77","64.04","2.97","0.69","0.06","0.16","6.44","31.46","41.31","391.32","710.85","222.32",,"0.11",,"0.01","0.28","36.67","0.34","0.48","0.17",,"0.1","0.02",,"1.04","22.01",,,,,"2694.02","25.17",,,,,,,,,,,,,,,,,"62.11",,"0.47","-1.78","0.2",,"1.06",,,"1.82","0.72","1.95",,,"35.99",,"21.1","0.57",,,,,,,"0.3",,,,,,,,,,,,,,"0.3",,,,,,,"2.34",,,,,,,,,,,,,,,,"0.55",,,,,,,,,,,,,,,,,,"1500.31","888.96",
"Tajikistan",,"432.25","136.19","37.83","258.24","0.01",,"0.21",,"1.4","0.05","0.05","2.23","2.63","30.95",,"0.01",,,"0.17","17.82","0.83","0.25",,,"1.36","0.37",,"0.06",,"0.01","0.24","31.25","18.43","27.88","28.35","0.52",,,,"0.15","0.14","6.37","2.12","0.02",,"0",,,"0","21.76",,,"0.01",,"0.7","0.14",,"-10.96","-10.96","177.99",,,,"176.85","176.85",,,,,,,"1.14","19.43",,"0.05","8.75","0.09","0.09","3.73","0.05",,"0.72","1.73","2.75",,"0.01",,,"0.98","0.49",,"20.97","20.97",,"20.97",,"22.45",,,,,,"0.33","3.93","2.32","6.44",,,,,"2.02","7.41",,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.27","55.65",
"Tanzania",,"2584.71","1444.69","2.51","1137.5","74.19","5.68","0.95","12.11","82.73","0.01","41.37","29.04","26.3","93.15",,"0.01",,"31.59","4.81","94.84","71.29","0.17",,"0.75","47.68","0.46","0.01",,,"0.43","103.46","32.31","312.98","452.55","122.64",,,,,,"0.03",,"-2.83",,,,"0.05",,"0.01","1.37",,,"0.18",,"0.35","0.89",,"-61.18","-61.18","213.32","213.32","0.1","213.21",,,,,,,,,,"58.85",,"0.31","5.66","0.67","1.02","7.7",,,"4.53","13.02","21.89",,,,,"1.79","2.25",,"580.94","580.94",,"580.94",,"222.93","1.77","6.4",,,,,"43.58","6.14","155.51",,,,"4.96","4.58",,,,"0.08",,,"61.78",,"6.68",,,"2.23",,,"3.42",,,,,,,,,,,,,,,,,,,,,,,,,,"1067.36","656.85",
"Thailand",,"58.67","-0.58","1.62","57.63","1.66","4.38","0.9","0.03","0","0.02","-0.57","0.27","9.72","5.31","0.01","0",,"0.28","0.46","-83.25","4.73","0.06",,"0.21","0.94",,"0.06","0.01",,"0.07","4.83","1.82","5.75","43.39","12.76",,,,,,"0.1",,,,,,,,"0.07",,,,,"0.5","0.93","0.03",,,,"0.37",,,,"0.37","0.37",,,,,,,,"13.69",,"0.36",,"0.43","0.83","0.35",,,"1.51","5.47","1.07",,,,,"0.73","2.93",,,,,,,"30.8",,,,,,,,"6.37","20.13",,,"4.3",,,,,,"0.08",,,"1.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-18.63","27.2",
"Timor-Leste",,"212.29","148.64","0.23","63.42","0.01","62.98",,,"0.3",,,"0.43","0.49","7.29",,,,,"0.07","19.26","9.01",,,"14.91","2.92","0.01","12.97",,,,"0.14",,"0.1","17.76","11.5",,,,,,,,,,,,,,,,,,"0.22",,,"0.01",,,,"25.24",,,,"25.24","25.24",,,,,,,,"8.12",,,"0.24","1.18",,"1.06",,,"1.74",,"1.44",,,,,"0.12","2.34",,"11.17","11.17",,"11.17",,"7.4",,,,,,,"0.35","3.56","3.49",,,,,,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.27","21.49",
"Togo",,"199.47","90.09","7.06","102.31","1.8","0.19","0.07","10.59","0.31",,,"0.31","29.12","34.21","0.01","0","0.01",,"2.1","4.24","0.5","1.1",,,"0.64",,,,,"0.22","1.27","2.09","0.05","3.04","25.21","0.01",,,,,"0.01",,"6.78",,,,,,"0",,,,"0.02",,"0.09","0.26",,"-16.23","-16.23","28.53","21.48","0.02","21.46",,,,,,,,,"7.05","17.22",,"0.03","1.78","0.21","0.5","4.98",,,"1.45","2.31","4.64",,,,,,"1.33",,"26.01","26.01",,"26.01",,"21.57",,"1.96",,,,,"6.9","3.34","8.55",,,,,"0.83",,,,,,,"0.71",,"1.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.08","79.06",
"Tokelau",,"8.73","8.65",,"0.08",,"0.24",,,,,,,,,,,,,,,,,,"8.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.08",,,,,,,,,,,,,,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tonga",,"68.4","45.24","0.09","23.06",,"19.77",,,,,,,"0.07","0.01",,,,,"0.26","9.25","0.17",,,"14.11",,,,,,,,,"0","1.61","4.32",,,,,,,,,,,,,,,,,,"0.09",,,,,,,"2.3",,,,"2.3","2.3",,,,,,,,"1.13",,,"0.25",,,"0.06",,,,,,,,,,,"0.81",,"14.73","14.73",,"14.73",,"0.59",,,,,,,,"0.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.2","0.34",
"Trinidad and Tobago",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tunisia",,"495.87","190.46","-8.9","314.31","0.07","0.07","0.51","-0.18","-1.07","0.06","5.55","0.65","21.86","88.72","0.22","0.68",,,"26.82","-17.29","3.63","0.53","0.01",,"3.13","0.27","0.07",,,"-2.35","3.63","24.83","9.64","20.49","322.7",,,,,,,,"6.75",,,,,,"1.46","1.12",,,,,"-48.65","9.09",,,,"0.95","1.7","1.7",,,,,,,,,,"-0.75","7.19",,"0.21","0.41","0.45","0.06","0.87",,,"0.46","2.35","1.02",,,,,,"1.35",,,,,,,"-16.54",,,"-25.18",,,,,"4.16","0.65",,,,"-0.23","4.07",,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"149.16","156.68",
"Turkey",,"2141.26","292.9","-14.31","1862.68","4.53","0.21","24.69","3.39","18.83","0.44","0.11","2.82","-66.79","319.53","0.46","0.82",,"0.47","-1.43","-72.74","-2.61","0.11","1.58",,"5.5","0.06","0.06",,"0.05","-14.04","10.89","2.87","9.61","48","1802.9","0.03",,,,"0.22","0.05",,"-8.95","0.02",,"0.01",,,"0.61",,,,,,,"-2.34",,,,"32.8",,,,,,,,,,"33.28",,"-0.47","7.06",,,,"1.02",,"2.71",,,"1.04",,"1.19",,,,,"0.09","1.01",,,,,,,"19.91",,,,,,"15.27",,"6.81",,,,,,"-2.17",,,,"0.12",,,"2.8",,,,,"1.49",,,,,,,,,,,"0.01",,,,"0.11",,,,,,,,,,,,,,"255.02","292.83",
"Turkmenistan",,"22.95","6.55","4.53","11.87",,,"0.06",,"0.02","0.01",,"0.11","0.26","1.04",,"0.02",,,"0","-1.29","0.3",,,,,"0.07",,,,,"0","0.03","0.7","5.22","4.61",,,,,,"0.17",,,"0.01",,,,,"0.32","0.68",,,,,"3.18","0.83",,,,"-0.9",,,,,,,,,,,,"-0.9","3.05",,,,,,"0.57",,,"0.64","0.34","1.15",,,,,,"0.36",,,,,,,"5.12",,,,,,,,"1.74","2.54",,,,,"-0.75","1.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.95","2.27",
"Turks and Caicos Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuvalu",,"49.65","35.56","2.23","11.85",,"7.9",,,,,,,,"0.05",,,,,,"13.18","0.13",,,"14.22",,,,,,,,,"0.04","0.05","0.38",,,,,"0.01",,,,,,,,,,,,,"0.04",,,"2.18",,,,"1.82",,,,"1.82","1.82",,,,,,,,"0.24",,,,"0.12",,"0.03",,,,,"-0.02",,,,,,"0.1",,"7.76","7.76",,"7.76",,"1.67",,,,,,,,"1.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.32","0.09",
"Uganda",,"1638.16","958.47","12.85","666.85","43.57","3.72","9.56","16.8","8.71","0.08","29.28","6.12","8.26","47.74","0.04","0.03","3.38","25.45","3.46","70.48","22.95","0.08","14.69","0.12","44.6","0.23",,"0.02","0.03","0.15","41.76","2.4","188.46","409.87","106.22",,,,,"0.09","0.03",,"0.19",,,,"0.04",,"0","1.08",,,"0.11",,"0.31","1.03",,"-1.4","-1.4","125.53","109.43","0.04","109.39",,,,,,,,,"16.1","59.99",,"0.38","11.6","0.24","1.06","8.55",,,"5.7",,"20.36",,"0.66",,,"9.11","2.32",,"209.33","209.33",,"209.33",,"167.18",,"6.89",,,,,"41.84","5.1","108.88","0.06",,,"-1.68","6.09",,,,"0.27",,,"33.83",,"9.33",,,"0.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"736.99","392.24",
"Ukraine",,"1449.35","1121.92","25.65","301.78",,"0.15","12.61","2.45","218.65","3.73","24.42","7.71","21.09","372.39","1.92","2.29","0.3","0.73","8.52","12.21","1.52","0.69","3.7",,"40.05","28.85","0.06","2.47","0.31","3.42","32.11","31.4","43.76","244.44","234.85",,"0.12",,,"2.84","9.33","1.14","0.58","0.58",,"1.68",,,"0.57",,,,,,"8.82","0",,,,,,,,,,,,,,,,,"7.68",,"0.21",,"0.41","1.1","0.9",,,"0.88",,"1.81",,,,,"1.63","0.75",,,,,,,"59.25",,,,,,"2.29",,"6.02","47.97",,,,,,"2.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"921.06","573.2",
"United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uruguay",,"23.18","7.26","0.76","15.15","0.01","0.16","0.03",,"0.25","0",,"0.07","0.62","0.73","0.01","0.01",,,"0.02","2.04","0.11",,"0.03","0.73",,"0","0.08",,,"-0.55","0","0.05","2.33","0.54","4.64",,,,,,"0.74",,,,,"0.02",,,"0",,,,,,,,,,,"2.63",,,,,,"2.63","2.63",,,,,,"2.96",,"0.4",,"0.62","0.01","0.4",,,"0.66",,"0.87",,,,,,,,,,,,,"4.92","2.66",,,,,,,"2.38","-0.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.01",,,,,,,,,,,,"6.53","3.38",
"Uzbekistan",,"451","172.42","7.14","271.43","0.01",,"0.35","0","0.02","0.11",,"0.05","6.65","9.09","0.1","0.01",,,"0.32","126.66","14.96","0.08",,,"0.14","-0.68",,"0.01",,"0.01","0.03","4.85","2.3","7.37","11.8",,,,,"0.11","0.35",,"-1.82","0.07",,"0.01",,,"0.04","0.52",,,"0.01",,"4.65","0.02",,,,"115.51",,,,"115.74","115.74",,,,,,,"-0.23","13.61",,"0.56","2.67","0.19","0.37","3.34",,,"1.05",,"4.86",,,,,,"0.56",,"107.97","107.97",,"107.97",,"22.55",,,,,,,"8.99","3.41","10.14",,,,,"-1.99","2",,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152.41","18.44",
"Vanuatu",,"186.56","150.5","6.47","29.59",,"89.98",,"0","0.39",,,,"1.06","0.27",,,,,"0.55","18.37","0.52","0.15","2.82","26.88",,,,,,"0.06","0.33","0.43","3.74","4.93","9.83",,,,,"0.06",,,,,,"0.01",,,,"2.6",,,"0.08","1","0.17","2.55",,"11.89","11.89","2.09",,,,"2.09","2.09",,,,,,,,"1.86",,,,"0.15",,"0.6",,,,,"-0.33",,,,,"0.39","1.06",,"0.86","0.86",,"0.86",,"3.06",,,,,,,,"2.92",,"0.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.33","8.99",
"Venezuela",,"36.59","23.4","0.18","13.02",,"0.13","0.3","0.02","0.24","0",,,"5.89","9.22","0.03","0.01",,,"0.33","0.53","0.01",,,,,"0.02","0.23",,,"-3.76","0.08","0.04","2.15","7.94","2.17",,,,,,"0.16",,,,,,,,"0.02",,,,,,,,,,,"0.61",,,,,,"0.61","0.61",,,,,,"7.24",,"0.4",,"0.37","0.26","0.34",,,"0.57","3.41","1.89",,,,,,,,,,,,,"3",,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.31","14.51",
