Recipient,"FakeColumn","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"Serbia","","1087.78","161.56","17.1","909.12",,"0.01","11.31","0.66",,"2.38","-32.1","6.28","10.8","52.61","1.02","3.93",,"0.03","-2.44","6.62",,"2.73","0.03",,"15.32","-3.3","0.11","1.45","0.86","-2.81","18.84","20.5","5.2","41.51","884.59",,,,"0.03",,"0.23",,,,,,,,"1.32","9.49",,,,,"6.03",,,,,"-0.65",,,,,,,,,,"-0.65",,,"7.35",,"0.01",,"0.09","0.04","0.87",,,"0.48","5.37","0.48",,,,,,,,"5.15","5.15",,"5.15",,"12.69",,,,,,,,"0.24","4.25",,,,,,"8.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114.3","77.6",
"Seychelles","","34.75","6.03","11.66","17.05",,"0.51",,"0.01",,,,,"1.56","0.02","0.02",,,,,"1.75","0.1",,,"0.04",,,,,"0.01",,"0.17",,"1.81","0.03","14.23",,,,,,"0.02",,"-0.6",,,,,,"0.01","0.01",,,"0.01",,"0.01","12.21",,,,"-0.32","-0.32","0.42","-0.74",,,,,,,,,,"0.8",,"0.16",,"0.1",,"0.02",,,"0.05",,,,,,,,"0.47",,,,,,,"2.35",,"1.54",,,,,,"1.12",,,,,,"-0.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.17","3.6",
"Sierra Leone","","439.75","188.08","2.69","248.98","1.88","1.39","0.04","0.01","5.53",,"3.43","2.27","0.06","14.06","0.17",,"0.11","15.38","0.35","20.6","0.17","0.15","0.13",,"2.57",,"0.01",,,"0.65","1.37","0.36","99.54","19.72","74.58",,,,,,"0.13",,"2.38",,,,,,,"0.04",,,,,"0.12","0.02",,"-0.28","-0.28","40.74","35.2",,"35.2",,,,,,,,,"5.54","37.68",,"0.22","11.61","0.38","0.46","5.31",,,"2.43","2.12","8.85",,"4.49",,,"1.01","0.8",,"64.83","64.83",,"64.83",,"31.44",,"5.86",,,,,"7.88","1.24","14.93",,,,,"1.52",,,,,,,"1.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"159.86","137.63",
"Singapore","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Slovenia","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solomon Islands","","305.1","272.24","-0.4","33.25",,"225.67",,,,,,"0.07","0.03","0.07",,,,,,"15.59","0.6",,,"29.38",,,,,,,,,"0.36","0.47","12.66",,,,,,"0.04",,"-0.45",,,,,,,,,,"0.01",,,,,"0.23","0.23","7.09",,,,"7.09","7.09",,,,,,,,"5.18",,,"2.26","0.12",,"1.78",,,,,,,,,,,"1.02",,"6.45","6.45",,"6.45",,"1.65",,,,,,,"-0.01","0.3","1.44",,,,,"-0.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.52","0.53",
"Somalia","","990.46","659.39","93.61","237.46","0.42","16.25","3.29","1.12","32.6",,"40.53","11.02","1.81","13.67","0.01",,"0.04","10.85","10.38","55.49","0.5","0.28","17.55","0.11","35.02","0.09","0",,"0.02","4.94","42.33","8.14","142.24","211.11","170.89",,,,,"0.09",,,"0.46",,,,,,,"2.04",,,,,"86.61","4.41",,,,"0",,,,,,,,,,,,"0","24.87",,,,"0.37","0.23","5.85",,,"2.48","0.79","10.31",,"1.06",,,"3.19","0.58",,,,,,,"41.69",,,,,,,"3.98",,"37.71",,,,,,,,,,,,"0.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"467.3","300.13",
"South Africa","","1065.83","683.32","0.96","381.54","5.78","6.83","0.56","17.75","11.76",,"5.19","6.1","57.76","54.36","0.43","0.05","0.04","6.97","1.8","13.3","0.6","0.71","21.91","0.44","-29.37","0.02","0.06",,,"0.05","16.67","7.01","-21.73","504.06","251.84",,,,,,"0.34",,,,,,,,"0.07","0.02",,,"0.01",,"0.11","0.41",,,,"0.01","0.01","0.01",,,,,,,,,,,"19.63",,"0.28",,"0.62","3.43","0.46",,,"2.18","9.89","1.01",,,,,,"1.76",,,,,,,"110.06",,,,,,,,"8.23","101.83",,,,,,,,,,,,"5.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"621.31","168.65",
"South Sudan","","1186.26","1039.3","0.8","146.16","0.7","23.15","0.93","2.34","65.55",,"37.39","13.43","3.52","34.39",,,"0.05","8.35","8.95","75.03","1.77","0.73","45.17",,"73.59","0.45",,"0.7",,"2.04","72.23","15.56","171.97","382.02","46.87",,,,,"0.06","0.13",,,,,,,,,,,,,,"0.36","0.25",,,,,,,,,,,,,,,,,"52.13",,,"2.07","0.05","0.46","3.51",,,"2.87","17.33","7.86",,"1.28",,,"16.23","0.48",,,,,,,"47.16",,,,,,,"2.58",,"44.58",,,,,,,,,,,,"0.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"741.43","402.59",
"Sri Lanka","","490.89","356.4","-1.15","135.64","0.95","44.18","0.28","1.3","5.19","0.05","0.82","2.26","18.42","-0.31","0.01","0.09",,"0.16","0.84","182.21","51.49","0.5","0.46","1.13","19.88",,"0.04",,"0.01","0.41","4.78","8.51","8.65","5.03","46.49",,,,,,,,"-2.16",,,,,,"0.04","0.12",,,"0.18",,"0.1","0.57",,"-11.76","-11.76","-35.24",,,,"-35.24","-35.24",,,,,,,,"27.29",,"0.26","14.18","0.6","0.26","2.16",,,"3.32","1.08","1.12",,"0",,,"2.43","1.88",,"94.86","94.86",,"94.86",,"14","2.8",,,,,,"0.54","2.28","5.76",,,,"-0.59","3.21",,,,,,,"0.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"220.03","38.77",
"States Ex-Yugoslavia unspecified","","3.75","2.94","0.47","0.34",,,"0.01",,,"0.3",,,"0.16",,"0.13",,,"0.22","-0.44",,,"1.08",,,"0.47",,,"0.05","0.94",,,,,"0.02","0.34",,,,,,,,,,,,,,,,,,,,"0.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.26","2.46",
"Sudan","","1369.13","862.07","87.95","419.11","0.81","19.55","0.41","0.01","29.33","0.22","10.86","10.49","12.68","26.43","0.69","0.01",,"6.75","9.59","94.6","2.38","0.81","14.9",,"33.31",,,"0.06",,"8.95","32.85","10.83","82.03","454.33","192",,,,,,,,"23.49",,,,,,"0.04","0.01",,,"0.04",,"62.29","2.08",,,,"-2.15","0.61",,"0.61",,,,,,,,,"-2.75","34.55",,"0.36","9.9","0.25","1.04","3.14",,,"4.6","4.63","8.99",,"0.49",,,"0.28","0.87",,,,,,,"194.7",,,"72.87",,,,"40.62","3.64","67.22",,,,,"10.36",,,,,,,"0.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"708.99","217.74",
"Suriname","","40.35","22.85","0.02","17.49",,"0.02",,"2.41","0",,,"0","14.57","0.04",,,,,,"0.01","0.13",,"5.6",,,,,,,,,,,"0.06","5.95",,,,,,"0.01",,,,,,,,,,,,"0.01",,,,,,,"9.15",,,,,,"9.45","9.45",,,,,"-0.3","0.29",,,,"0.07",,"0.22",,,,,,,,,,,,,,,,,,"2.09",,,,,,,,"1.2","0.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.68","22.63",
"Syrian Arab Republic","","1671.6","501.31","1053.95","116.34",,"24.89","2.2","2.69","11.31","1.43","12.8","2.87","26.12","106.76","2.43","0.06","0.2","1.51","1.86","6.32","2.61","1.98","24.94","1.82","13.37","1.37","0.05","0.08","0.08","9.31","18.06","10.72","62.67","150.82","23.34",,"0.13",,,"0.13",,,"-1.29","0.06",,,,,"0.8","11.17",,,,,"1019.93","23.02",,,,"0.2",,,,,,,,,,,,"0.2","74.17",,"0.26","1.37","0.21",,"0.54",,,"1.89","0.92","2.48",,,"54.25",,"11.62","0.64",,,,,,,"18.63",,,"17.21",,,,,"0.29","2.27",,,,,"-1.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"365.85","279.25",
"Tajikistan","","394.23","161.54","25.83","206.86",,"0.56","0.37",,"1.82","0.05","0.68","0.71","3.6","43.21","0.01","0.01",,"0.04","0.18","32.98","0.47","0.13","0.25",,"4.87","0.37","0",,,,"-0.02","23.1","13.67","34.47","36.44",,,,,,"0.22",,"3.33",,,,,,,"15.21",,,"0.02",,"2.9","4.15",,"39.96","39.96","75.85",,,,"51.43","51.43",,,,,,,"24.42","12.16",,"0.24","0.01","0.11","0.23","4.46",,,"0.89","1.06","1.6",,,,,"3.45","0.11",,"8.82","8.82",,"8.82",,"33.63",,,,,,,"3.48","2.48","19.63",,,,,"1","7.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129.93","63.27",
"Tanzania","","2822.23","1763.58","15.93","1042.72","30.49","8.82","1.44","22.79","112.8","0.02","111.19","35.02","24.52","109.73","0.03",,,"44.77","6.1","147.91","50.64","0.2","29.75","0.21","92.62","0.38","0.07",,,"1.58","116.27","34.93","250.02","561.78","132.7",,,,,,"0.14",,"-3.59",,,,,,,"0.07",,,"0.01",,"0.48","18.81",,"-3","-3","130.88","130.88","0.77","130.11",,,,,,,,,,"66.2",,"0.21","18.83","0.33","1.12","7.94",,,"4.12","13.02","14.56",,,,,"4.64","1.43",,"535.29","535.29",,"535.29",,"180.66",,"5.02",,,,,"46.86","4.14","119.84",,,,"1.21","3.59",,,,,,,"30.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1212.85","753.88",
"Thailand","","-131.37","-203.91","0.41","72.13","3.93","13.62","0.91","0.68","-0.59","0.01","0.62","1.19","-10.31","-16.84","0.07","0.01",,"0.48","0.46","-242.51","2.89","0.26","0.24","0.02","1.73",,"0.08","0.03",,"0.03","8.31","2.7","-21.23","53.22","20.9",,,,,,"0.16",,,,,,,,,"0.05",,,,,"0.07","0.13",,,,"3",,,,"3","3",,,,,,,,"15.37",,"0.29",,"0.32","0.89","0.91",,,"1.76","8.35","0.67",,,,,"0","2.18",,,,,,,"32.85",,,,,,,,"4.55","28.1",,,"0.2",,,,,,,,,"3.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-237.8","-35",
"Timor-Leste","","283.64","209.87","0.23","73.54",,"107.48","0.05",,"0.29",,,"0.87","0.24","8.23",,,,"5.43","0.65","18.84","7.55",,,"8.32","7.71",,"19.72",,,"1.54","1.73","0.06","0.21","20.96","34.84",,,,,,,,,,,,,,,,,,"0.23",,,,,,,"9.55",,,,"9.55","9.55",,,,,,,,"9.95",,,"0.76","0.64",,"2.56",,,"2.61","0.01","0.84",,,,,"1.22","1.31",,"9.18","9.18",,"9.18",,"10.02",,,,,,,"0.16","1.04","8.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.42","38.67",
"Togo","","245.08","114.48","3.47","127.13","0.48","0.44","0.16","0.72","5.67",,"0.99","0.23","22.55","8.33","0.01",,,,"0.47","15.63","0.13","0.65",,,"0.23",,"0",,,"51.66","0.69","2.5","0.05","3.38","27.5",,,,,,"0.17",,"2.44",,,,,,,"0.01",,,,,"0.1","0.75",,,,"36.88","29.43",,"29.43",,,,,,,,,"7.45","16.43",,,"1.98","0.23","0.35","4.71",,,"1.55","2.52","3.91",,,,,,"1.19",,"36.94","36.94",,"36.94",,"9.37",,"0.23",,,,,"0.04","3.62","5.47",,,,,,,,,,,,"0.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.08","86.5",
"Tokelau","","18.74","18.7",,"0.04",,"1.24",,,,,,,,,,,,,,"0.01",,,,"17.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.04",,,,,,"0.01",,,,,,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.01",,
"Tonga","","78.18","63.35","5","9.83",,"29.65",,,,,,,,,,,,,,"13.3","0.18",,,"19.19",,,,,,,,,"0.03","1","0.74",,,,,,,,,,,,,,,,,,,,,"5",,,,"1.75",,,,"1.75","1.75",,,,,,,,"0.91",,,"0.18",,,"0.12",,,,,,,,,,,"0.61",,"6.43","6.43",,"6.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.33","0.03",
"Trinidad and Tobago","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tunisia","","1022.13","375.41","67.36","579.37",,"0.69","0.4","-2.62","-2.87","0.06","3.49","0.58","242.48","42.72","0.09",,,"0.01","-5.07","-53.32","3.91","1.08","0.9",,"0.43","0.3","0.05","0.41",,"0.52","4.37","17.95","11.26","107.58","559.14",,,,,"0.03",,,"2.75",,,,,,"1.55","0.04",,,,,"60.39","2.59",,,,"-1.21","0.68","0.68",,,,,,,,,,"-1.89","9.39",,"0.33",,"0.34","0.05","0.93",,,"0.74","5.32","0.7",,,,,"0.47","0.51",,"-2.03","-2.03",,"-2.03",,"14.07",,,"7.54",,,,,"6.5","1.76",,,"0.11","-0.16","-1.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"342.77","301.04",
"Turkey","","3112.17","124.91","-14.73","3001.98",,"0.9","39.62","-3.84","0.11","0.15","0.74","0.24","-21.34","28.95","2.58","0.42",,"0.01","-3.12","33.5",,"0.13","0.29",,"2.19","0.03","0.06","0.04","0.15","1.54","12.33","1.49","13.66","14.08","2914.58",,,,,"0.09","0.09",,"-14.13","0.03",,,,,"0.67","0.56",,,,,,"-2.04",,,,"76.15",,,,,,,,,,"77.12",,"-0.97","11.66",,,,"0.43",,"0.53",,,"1.41","8.35","0.87",,,,,,"0.06",,"-5.88","-5.88",,"-5.88",,"5.48",,,,,,,,"4.68",,,,,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.84","72.65",
"Turkmenistan","","37.66","13.08","14.93","9.65",,,"0.01",,,,,"0.07","0.12","1.83","0.01",,,,,"-2.21","0.32",,,,"0","0.13",,,,,,"1.44","0.66","10.7","5.25",,,,,,"0.33",,,,,,,,"0.37","1.26",,,,,"12.89","0.08",,,,"-0.85",,,,,,,,,,,,"-0.85","2.73",,,,"0",,"0.39",,,"0.73","0.61","0.9",,,,,,"0.1",,,,,,,"2.51",,,,,,,,"0.67","1.03",,,,,"-0.75","1.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.1","2.83",
"Turks and Caicos Islands","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuvalu","","25.48","23.06","0.02","2.41",,"14.64",,,,,,,,"0.02",,,,,,"3.95","0.13",,,"4.29",,,,,,,,,"0.03",,"0.73",,,,,,,,,,,,,,,,,,,,"0.02",,,,,"-0.37",,,,"-0.37","-0.37",,,,,,,,"0.21",,,,"0.11",,"0.08",,,,,,,,,,,"0.02",,"0.28","0.28",,"0.28",,"1.56",,,,,,,,"1.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","0.05",
"Uganda","","1642.5","923.09","1.02","718.39","32.12","7.93","8.19","21.56","13.59","0.05","62.9","3.43","-0.14","47.47","0.18","0.01","2.97","30.63","5.76","68.87","3.99","0.28","25.82",,"52.57",,,,"0.06","0.46","34.39","2.08","149.22","380.82","120.6",,,,,,"0.39",,"-1.32",,,,,,,"0.02",,,"0.02",,"1.6","0.32",,"-1.84","-1.84","147.13","146.34",,"146.34",,,,,,,,,"0.79","95.48",,"0.2","18.23","0.36","0.96","7.45",,,"6.68","16.49","24.81",,"6.46",,,"11.84","2.01",,"186.88","186.88",,"186.88",,"170.14",,"-0.4",,,,,"12.22","3.38","148.52",,,,"7.25","-0.82",,,,,,,"32.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"665.59","390.27",
"Ukraine","","772.06","427.96","16.45","327.65","3.02","2","10.2","0.12","65.59","2.54","6.73","1.66","14.54","82.4","2.99","4.58",,"0.01","0.18","8.09","0.53","0.02","0.44",,"7.04","12.33",,"0.95","0.16","0.15","36.16","14.86","4.82","148.87","245.2",,,,,"0.35","8.28",,"0.73","0.01",,"0.23",,,"0.76","1.15",,,,,"4.94",,,,,,,,,,,,,,,,,,"7.59",,"0.46",,"0.14","1.05","1.22",,,"0.62","3.01","1.06",,,,,,"0.03",,,,,,,"74.86",,,,,,,,"5.53","66.38",,,,,,"2.95",,,,,,"3.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"324.49","180.98",
"United Arab Emirates","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uruguay","","17.36","5.26","0.8","11.29",,"0.2","0.01","0.05","0.45",,,"0.26","1.14","0.52","0.06",,,,"0.43","-0.08","0.04","0.06",,"0.15","0.05",,"0.07",,,"0.98","0.24","0.06","0.2","0.37","3.41",,,,,,"0.69",,,,,,,,"0.01",,,,"0.02",,"0.07","0.01",,,,"1.12",,,,,,"1.12","1.12",,,,,,"3.94",,"0.93",,"0.84","0.04","0.44",,,"0.79",,"0.89",,,,,,,,,,,,,"2.83",,,,,,,,"0.67","2.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.04","4.02",
"Uzbekistan","","255.91","69.69","8.44","177.78",,,"0.44","0.01",,"0.24","0.11","0.07","1.82","39.42","0.25",,,"0.02","0.01","-6.01","19.09","0.29",,,"0.43","-0.73",,"0.03",,,"0.05","2.62","2.59","8.93","3.56",,,,,,"0.64",,"1.48","0.08",,"0.01",,,"0.01","0.92",,,"0.02",,"5.2","0.09",,,,"57.57",,,,"57.44","57.44",,,,,,,"0.13","11.05",,"0.87",,"0","0.47","5.31",,,"1.16",,"3.2",,,,,,"0.03",,"48.26","48.26",,"48.26",,"57.34",,,,,,,"1.75","3.26","45.23",,,,,"4.99","2.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46.76","44.62",
"Vanuatu","","101.94","98.35","0.03","3.56",,"67.54",,,,,,,"2.83","0.12",,,,,,"10.14","0.11","0.07",,"15.25",,,,,,"0.05",,,"0.03","2.21","4.28",,,,,,,,,,,,,,,,,,"0.03",,,,,,,"-1.82",,,,"-1.82","-1.82",,,,,,,,"1.17",,,,"0.18",,"0.12",,,,,,,,,,,"0.87",,"-0.59","-0.59",,"-0.59",,"0.52",,,,,,,,"0.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.33","3.1",
"Venezuela","","50.79","30.78","0.29","19.72",,"0.2","0.3","0.19","0.16",,,"0.21","7.31","7.34","0.08",,,,"0.16","2.74","0.05","0.02","0.04",,"0.14","0.02","0.06",,,"1.51","0.03","0.03","1.6","8.59","8.31",,,,,,"0.09",,,,,,,,"0.02","0.07",,,"0.01",,"0.08","0.02",,,,"1.27",,,,,,"1.27","1.27",,,,,,"6.49",,"0.39",,"0.29","0.26","0.21",,,"1.25","2.92","1.17",,,,,,,,,,,,,"3.65",,,,,,,,"3.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.9","18.87",
"Viet Nam","","4113.31","2655.83","11.11","1446.38","19.71","144.5","5.9","25.36","27.85","1.45","61.33","12.93","135.34","98.55","0.08","0.32",,"18.55","4.45","1646.71","200.32","11.27","7.78","8.24","46.44","2.34","0.02","0.02",,"3.73","11.19","17.29","81.88","81.98","33.98",,,,,,"0.87",,"6.48",,,,,,"0.17","2.56",,,"0.93",,"0.06","0.04",,"-12.68","-12.68","230.81",,,,"230.81","230.81",,,,,,,,"38.66",,"0.68","19.43","1.1","0.91","8.88",,,"2.4","0.6","2.74",,,,,,"1.93",,"1097.68","1097.68",,"1097.68",,"57.93",,,,,,,"16.14","7.73","33.35",,,"0.38","-0.14","0.47",,,,,,,"19.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2076.77","482.49",
"Wallis and Futuna","","120.01","113.63",,"6.38",,"0.13",,,,,,,"113.48",,,,,,,,,,,"0.02",,,,,,,,,,,"6.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113.48","113.48",
"West Bank and Gaza Strip","","2006.11","1093.76","195.32","717.02",,"37.28","4.8","33.45","60.4","1.68","25.72","14.74","71.53","136.74","5.14","0.06","1.17","5.87","7.27","73.05","5.18","4.32","31.91","0.33","107.2","0.47","0.01","0.12","0.2","23.02","62.77","29.22","67.96","282.15","315.72",,,,,"0.08","25.46",,"5.87",,,,,,"0.2",,,,,,"51.23","112.48",,,,"-1.83",,,,,,,,,,,,"-1.83","388.47",,"0.1","-0.19","0.79",,"3.07",,,"2.36",,"2.25",,,"368.24",,"11.48","0.36",,,,,,,"14.67",,,"2.44",,,,,,"3.84",,,,,"8.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"699.1","497.78",
"Yemen","","711.82","401.76","49","261.06",,"3.72","0.24",,"14.78","0.48","6.05","4.46","3.39","71.45","0.04","0.08",,"0.54","0.1","24.67","1.65",,"25.33",,"2.31","0.03",,"0.01",,,"17.79","5.07","62.69","156.88","64.27",,,,"0.42",,,,"4.35",,,,,,"0.03","1.04",,,,,"4.52","38.64",,"93.24","93.24","-1.66",,,,,,,,,,,,"-1.66","48.61",,"0.4","11.32","0.32","0.23","5.68",,,"2.24","8","6.36",,"2.18",,,"10.11","1.75",,"20.11","20.11",,"20.11",,"36.48",,,"-2.6",,,,"27.52","0.87","12.25",,,,,"-1.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333.96","192.68",
"Zambia","","957.14","651.36","-0.29","306.08","23.88","4","0.03","1.35","6.35","0.83","34.01","14.14","0.8","34.07","0.02",,,"26.33","0.57","47.82","0.58",,"8.49","0.88","51.92","0.06",,,,"0.04","31.21","0.81","84.27","302.77","68.44",,,,,,"0.03",,"-1.03",,,,,,"0.03","0.63",,,"0.01",,"0.04",,,"-11.8","-11.8","42.96","42.96","0.53","42.44",,,,,,,,,,"35.07",,"0.35","6.38","0.62","1.33","4.44",,,"4","6.95","8.23",,,,,"1.38","1.39",,"78.9","78.9",,"78.9",,"92.5",,"-0.21",,,,,"13.46","3.47","72.39",,,,"3.69","-0.3",,,,,,,"23.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"476.65","236.22",
"Zimbabwe","","1001.59","671.28","0.13","330.19","2.13","51.95","0.12","1.52","21.62","0.19","21.47","0.99","2.18","56.73","0.2",,,"7.87","0.04","21.82","1.46",,"5.67","0.47","27.27",,"0.06",,,"0.11","39.76","17.41","220.02","172.35","96.94",,,,,,,,,,,,,,"0.03","0.06",,,,,"0.02","0.02",,"-7.51","-7.51","0.31","0.31","0.14","0.17",,,,,,,,,,"36.99",,"0.42",,"1.07","1.14","7.58",,,"4.04","3.25","4.76",,,,,"12.64","2.07",,,,,,,"203.46",,,,,,,"10.89","1.4","191.16",,,,,"0.01",,,,,,,"2.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"494.76","356.93",
