Recipient,"FakeColumn","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"Paraguay","","62.42","19.86","0.14","42.42",,"0.16","0.26",,"0.51","0.05",,"0.17","0.74","5.68",,,,,"0.88","-16.4","10.76","0.13","0.03","0.53","1.05",,,,,"-1.48","2.25","0.56","0.25","13.74","-5.37",,,,,,"0.1",,,,,,,,,,,,"0.02",,"0.02",,,,,"33.96",,,,,,"33.96","33.96",,,,,,"4.14",,"0.13","0.06","0.77",,"0.97",,,"0.98",,"1.17",,,,,"0.06",,,,,,,,"9.69",,,,,,,,"2.02","3.87",,,,,"3.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.4","8.94",
"Peru","","328.3","271.27","0.44","56.59","0.27","1.66","0.9","23.07","27.41","0.25","1.14","2.89","8.7","67.06","0.02",,,"0.51","3.19","-24.59","9.31","1.31","-0.73","0.2","6.52","0.07","0.05","0.03",,"-1.79","3.2","22.2","0.02","118.68","33.56",,,,,,"0.17",,,"0.01",,,"0.03",,"0.02",,,,"0.04",,"0.14","0.03",,,,"6.48",,,,,,"6.48","6.48",,,,,,"4.75",,"0.72","-0.64","0.43","0.75","0.64",,,"1.66",,"1.2",,,,,,,,,,,,,"11.8",,,,,,,,"8.01","3.73","0.6",,,,"-0.54",,,,,,,"0.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200.47","109.89",
"Philippines","","677.44","631.5","8.98","36.96","3.75","132.05","2.27","8.06","60.34","0.41","0.4","3.04","130.68","-77.15",,"0.13",,"4.56","9.36","-92.59","60.93","1.43","0.06","7.13","12.4","0.03",,,,"8.18","10.03","4.05","92.23","253.46","70.53",,,,"0.03","0.11","0.04","0.1","-1.27",,,,"0.01",,,,,,"0.07",,"0.78","9.12",,,,"-95.91",,,,"-95.91","-95.91",,,,,,,,"25.71",,"0.53","6.98","1.52","0.42","4.59",,,"5.66",,"4.44",,"0.03",,,"0.58","0.96",,"-7.57","-7.57",,"-7.57",,"44.21",,,,,,"1.46",,"7.37","27.25","0.48",,"0.19","-0.41","7.86",,,,,,,"2.99",,"0.26",,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"376.34","193.73",
"Qatar","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rwanda","","1035.03","474.33","5.11","555.59","6.41","1.4","0.14","42.19","5.19","0.09",,"0.09","6.3","35.37",,,,"3.13","2.96","22.61","16.46","0.48","50.66","0.2","2.29","0.06","0.21","0.01","0.08","0.8","39.02","8.08","79.07","157.46","92.96",,,,,,"0.02",,"4.03",,,,,,"0",,,,,,"0.61","0.45",,"-2.77","-2.77","61.32","61.32","0.04","61.28",,,,,,,,,,"40.39",,,"16.88","0.35","0.84","7.86",,,"2.46",,"7.83",,,,,"2.27","1.91",,"200.44","200.44",,"200.44",,"163.25",,"1.53",,,,,"15.08","3.8","136.73","0.42",,,"0.61","5.09",,,,,,,"4.82",,"1.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"308.96","260.65",
"Saint Helena","","131.35","124.72",,"6.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124.72",,"6.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124.72","124.72",
"Saint Kitts and Nevis","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saint Lucia","","19.37","3.01","-0.52","16.89",,"0.26",,,"0.3",,,,"0.01",,,,,,,"1.47","0.03",,,"0.1",,,,,,"0.49","0.02",,"0.31","0.02","3.11",,,,,,,"0.05","-0.58",,,,,,,,,,,,"0.01",,,"2.59","2.59","5.51",,,,,,,,,"5.51",,,,"0.02",,,"-0.1","0.08",,"0.05",,,,,,,,,,,,,"4.49","4.49",,"4.49",,"1.18",,,,,,,,"1.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.11","0.83",
"Saint Vincent and the Grenadines","","9.89","0.45","-0.21","9.65",,"0.5",,,"0.42","0.07",,,"-0.93",,,,,,,"0.13","0.18",,,"0.07",,,,,,,,,"0",,"4","0.08",,,,,,"0.05","-0.51",,,,,,,,,,,,"0.18",,,,,"1.74",,,,,,,,,"1.74",,,,"0.18",,,,"0.07",,"0.1",,,,,,,,,,,,,"2.86","2.86",,"2.86",,"0.86",,,,,,"0.28",,"0.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.38","-0.86",
"Samoa","","93.99","64.42","4.95","24.63",,"27.12",,,"0",,,,"0.02",,,,,"0.13",,"14.6","0.52","0.03",,"21.14",,,,,,"0.02",,"0",,"0.84","8.65",,,,,,,,,,,,,,"0",,,,"0.09",,,"4.86",,,,"2.73",,,,"2.73","2.73",,,,,,,,"1.92",,,"-0.07","0.21",,"0.49",,,,,,,,,,,"1.29",,"2.53","2.53",,"2.53",,"8.8","3.04",,,,,,,"4.95",,,,,,"0.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.46","0.2",
"Sao Tome and Principe","","41.38","18.02","0.24","23.12","0.01","0.06","0.01",,"0.05",,,,"1.53","0","0.02",,,,,"2.46",,,,,"0.34",,"13.21",,,,,,"0.16","0.18","6.19",,,,,,,,,,,,,,,,,,,,"0.24",,,"-1.08","-1.08","3.56","3.56",,"3.56",,,,,,,,,,"5.19",,,"1.12","0.18",,"0.63",,,"0.73",,"1.28",,,,,"0.35","0.9",,"0.51","0.51",,"0.51",,"8.75",,"0.31",,,,,"0.12","4.42","3.98",,,,,"-0.08",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.37","14.94",
"Saudi Arabia","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Senegal","","1108.68","799.96","2.79","305.93","21.23","0.05","2.16","19.3","73.56","0.02",,"1.06","293.96","22.77","0.01",,,"0.34","7.16","45.06","19.86","22.12","4.25",,"0.99","0.16","0.06",,,"11.7","1.06","3.02","-0.12","271.41","86.75",,,,,"0.04","0.27",,"0.33",,,,,,"0.01",,,,"0.04",,"2.85","-0.75",,"-17.56","-17.56","19.64","19.49","0.06","19.43",,,,,,,,,"0.15","22.72",,"0.69","6.04","0.5","0.12","3.57",,,"2.8",,"5.81",,,,,"1.72","1.47",,"136.97","136.97",,"136.97",,"57.42",,"2.63",,,,,"17.92","4.2","34.36",,,,"-1.52","-0.18",,,,,,,"21.22",,,,,,,,,,,,,,,,,,,,"0.02",,,,,,,,,,,,,,"713.8","386.01",
"Serbia","","367.05","152.32","30.44","184.29","0.01","0.02","11.54","0.26","0.68","1.58","2.07","6.15","8.67","24.85","0.44","1.48","0.07",,"-1.9","10.78","0.43","3.14",,,"10.82","-3.3","0.45","1.31","1.26","-3.26","18.3","18.69","4.93","32.86","220.6","0.35","0.13",,"0.03",,"0.1","0.2","3.3",,,"0",,,"1.33","16.21",,,,,"7.27","1.52",,,,"-2.47",,,,,,,,,,"-2.47",,,"3.06",,"0.01",,"0.12",,"0.56","0.03",,"0.31",,"1.74",,,,,,"0.3",,"-48.35","-48.35",,"-48.35",,"11.45",,,,,,,,"1.7","2.19",,,,,,"7.56",,,,,,"0.01",,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,"80.88","77.97",
"Seychelles","","12","3.36","1.87","6.78",,"0.74",,"-0.23",,,,,"1.35","0",,,,,"0.09","0.66",,,,"0.05",,,,,,,,,"0.63","0.07","1.36",,,,,,"0.01",,"-0.52",,,,,,,,,,"0.03",,"0.04","2.31",,,,"-0.24","-0.24","0.48","-0.72",,,,,,,,,,"0.86",,"0.25",,"0.12",,,,,,,,,,,,,"0.5",,,,,,,"4.8","1.27","1.45",,,,,,"2.31",,,,,,"-0.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.8","1.84",
"Sierra Leone","","914.03","524.3","7.11","382.63","8.31","1.61","0.77","1.37","9.92","0.14","4.15","2.47","0.19","25.05","0.02",,"0.21","16.26","9.96","13.28","7.51","0.18","7.95","1.7","1.48",,,,,"7.73","3.16","2.8","391.42","14.97","77.72",,,,,"0.05","0.14",,"2.5",,,,,,,"1.5",,,,,"0.45","2.46",,"40.57","40.57","62.02","59.05",,"59.05",,,,,,,,,"2.97","32.51",,"0.39","9.51","0.3","0.66","5.24",,,"2.57",,"10.06",,"2.48",,,"0.23","1.07",,"118.76","118.76",,"118.76",,"51.05",,"1.96",,,,,"7.77","2.45","31.06",,,,,"7.81",,,,,,,"3.32",,"3.83",,,"0.5",,,,,,,,,,,"0.66",,,,,,,,,,,,,,,,,,"464.78","470.82",
"Singapore","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Slovenia","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solomon Islands","","200.52","182.12","-0.41","18.81","0.07","138.94",,,"0.01",,,"0.13","0.01","0.35","0.01",,,,"0.39","11.1","1.49",,,"26.84",,,,,,,"0.06",,"1.29","1.5","6.35",,,,,,,,"-0.44",,,,,,,,,,,,"0.03",,,"-1.13","-1.13","4.55",,,,"4.55","4.55",,,,,,,,"1.93",,,"-0.09","0.26",,"0.97",,,,,,,,,,,"0.78",,"2.14","2.14",,"2.14",,"4.98","2.02",,,,,"0.22","0.63","1.65","0.46",,,,,,,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.65","2.24",
"Somalia","","1109.2","763.2","101.07","244.93","1.82","13.07","0.15","0.02","30.41",,"36.03","27.47","1.06","26.64","0.01","0.01",,"7.62","7.6","32.58","0.58","0.42","6.24","0.07","62.92","0.12","0.07",,,"0.03","82.83","20.23","203.81","203.21","187.98",,,,,,,,"2.2",,,,"0.07",,"0","1",,,,,"74.35","23.44",,,,"0.91","0.91",,"0.91",,,,,,,,,,"31.85",,,,"0.23","0.3","8.18",,,"3.47",,"15.35",,,,,"3.53","0.78",,,,,,,"24.18",,,,,,,"3.79","0.18","20.22",,,,,,,,,,,,"1.51",,"0.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"505.31","400.13",
"South Africa","","1077.4","734.18","1.93","341.29","21.17","2.44","0.4","18.9","6.76","0.02","2.21","4.66","54.06","102.73","0.09",,"0.06","6.16","10.19","7.4","0.19","0.31","3.1","0.28","9.63","0.05","1.62",,,"0.03","7.11","11.02","-30.26","515.02","198.89",,,,,,"0.28",,,,,,,,,,,,,,"1.09","0.56",,,,"1.06","1.06","1.06",,,,,,,,,,,"9.98",,"0.96",,"0.72","2.02","0.86",,,"1.95",,"1.35",,,,,"0.51","1.62",,,,,,,"131.35","1.04",,,,,"28.24",,"10.68","91.16","0.23",,,,,,,,,,,"16.98",,"3.9",,,,,,,,,"0.29",,,,,,,,,,,,,,,,,,,,,,,"665.9","181.39",
"South Sudan","","1964.12","1629.31","7.77","327.04","3.04","22.99","1.36","5.73","87","0.29","36.43","4.57","2.89","91.73",,,"0.1","12.82","8.04","43.28","2.06","3.47","54.8","0.58","94.97",,,"0.39","0.04","2.5","56.18","25.97","275.04","796.07","225.66",,,,,"0.27",,,,,,,,,,"5.01",,,,,"1.5","0.99",,,,"2.88","2.88",,"2.88",,,,,,,,,,"41.77",,,"1.65","0.02","1.38","3.92",,,"5.11",,"18.88",,"1.93",,,"7.75","1.12",,"30.32","30.32",,"30.32",,"26.41",,,,,,,"0.94","0.37","25.1",,,,,,,,,,,,"2.17",,"0.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1304.05","556.28",
"Sri Lanka","","491.63","286.34","1.34","203.95","0.24","50.9","2.02","3.83","4.41","0.04","-0.02","1.59","10.42","-12.2","0.01","1.03",,,"3.34","133.49","44.78","0.08","0.07","0.67","10.36",,,,,"0.03","6.37","8.58","8.62","7.94","39.13",,,,,,,,"-0.52",,,,,,"0.01",,,,"0.15",,"1.05","0.65",,,,"17.12",,,,"17.12","17.12",,,,,,,,"14.09",,"0.62","4.71","0.68","0.08","1.61",,,"1.73",,"1.05",,,,,"0.52","3.09",,"109.96","109.96",,"109.96",,"23.65",,,,,,,"1.04","4.86","4.05",,,,"-0.58","14.28",,,,,,,"0.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156.03","25.21",
"States Ex-Yugoslavia unspecified","","9.5","8.28","0.99","0.23","0.01",,"0.77",,,"0.02",,"0",,,,"0.07",,"0.81","4.14",,,"0.59",,,"0.01","0.24","0.42","0.05","1.15",,,,,,"0.23",,,,,,,,,,,,,,,"0.34",,,,,"0.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.14","8.27",
"Sudan","","874.68","532.9","13.48","328.31","0.66","1.96","0.3","0.91","14.46","0.03","8.34","9.08","4.51","17.5","0.08","0.01",,"7.89","8.83","52.51","3.2","1.33","5.91",,"27.44","0.01",,"0.02",,"0.03","21.9","8.91","82.06","255.67","101.68",,,,,"0.1","0.01",,"-1.68",,,,,,"0.02","0.05",,,"0.02",,"9.36","5.59",,,,"1.92","4.04","0.1","3.94",,,,,,,,,"-2.12","37.69",,"0.43","8.91","0.3","0.61","3.48",,,"3.32",,"18.15",,"0.4",,,"0.95","1.14",,,,,,,"187.01",,,"87.3",,,,"58.63","4.36","29.31",,,,,"7.41",,,,,,,"0.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"435.55","168.73",
"Suriname","","13.39","10","0.06","3.34",,"0.25","0.01","1.91","0.07",,,"0.04","3.02","0.03",,,,,,"0.13","0.03",,"5.18","0.05",,,,,,,,,,"-0.72","0.1",,,,,,"0.06",,,,,,,,,,,,,,,,,,,"1.15",,,,,,"1.22","1.22",,"0.04",,,"-0.11","0.28",,,,"0.08",,"0.2",,,,,,,,,,,,,,,,,,"1.81",,,,,,,,"1.21","0.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.53","10.19",
"Syrian Arab Republic","","4174.31","1597.51","2367.47","209.32","7.04","9.92","1.51","10.54","67.61","0.77","53.9","7.57","33.12","276.5","0.8","0.09","0.6","10.4","14.92","32.76","8.65","5.45","43.54","4.98","56.42","1.34","0.15","0.02","0.04","12.04","48.92","37.26","213.42","644.27","171.17",,"0.27",,"0.03","0.54","20.66",,,,,"0.06",,,"0.47","7.33",,,,,"2291.51","46.6",,,,,,,,,,,,,,,,,"35.95",,"0.24","-1.8","0.18",,"0.26",,,"1.93","0.44","-9.62",,,"31.22",,"12.7","0.4",,,,,,,"2.2",,,,,,,,,"1.53",,,,,"0.67",,,,,,,"6.54",,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1282.6","735.04",
"Tajikistan","","356.46","178.95","29","148.51","0.01",,"7.45",,"0.96","0.05","0.29","2.05","14.57","25.52",,"0",,,"0.07","23.55","0.64","0.26",,,"2.8","0.38",,"0.05",,"0.02","0.19","36.26","22.71","41.13","21.16",,,,,"0.13","0.13","1.6","2.6","0.02",,"0",,,"0","19.48",,,,,"3.06","1.98",,"-3.97","-3.97","70.91",,,,"74.75","74.75",,,,,,,"-3.84","12.46",,"0.26","2.89","0.1","0.04","4.14","0.05",,"0.81",,"2.17",,,,,"1.52","0.49",,"17.94","17.94",,"17.94",,"30",,,,,,"2.24","2.94","2.39","11.86",,,,,"2.87","7.7",,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.52","73.61",
"Tanzania","","2650.52","1454.6","9.65","1186.27","55.77","5.78","2.77","16.36","85.79","0.02","70.71","54.22","21.86","52.12",,"0.01",,"33.13","4.96","113.98","79.84","0.07","0.6","0.83","71.81","0.21","0.01","0.01",,"1.01","54.07","30.5","244.92","509.01","99.02",,,,,,"0.02",,"8.34",,,,"0.02",,"0.01","1.37",,,"0.08",,"1.72","-1.91",,"-27.59","-27.59","181.01","181.01",,"181.01",,,,,,,,,,"44.13",,"0.63","2.79","0.85","1.36","8.34",,,"4.52",,"20.38",,,,,"3.83","1.41",,"605.8","605.8",,"605.8",,"283.9","2.06","3.81",,,,,"86.01","7.62","182.76",,,,"0.25","1.39",,,,,,,"45.06",,"4.06",,,"2.11",,,"4.5",,,,,,,,"0.04",,,,,,,,,,,,,,,,,,"1032.64","557.06",
"Thailand","","354.51","276.02","1.21","77.28","2.23","6","0.92","-0.07","-0.11","0.03","-0.08","1.25","10.98","6.03","0.02","0.01",,"0.31","0.68","157.1","3.44","0.27",,"0.17","2.12","0.01","0.1","0.01",,"0.2","8.45","1.26","19.94","56.98","15.06",,,,,,"0.01",,,,,,,,"0.01",,,,,,"1.05","0.14",,,,"0.44",,,,"0.44","0.44",,,,,,,,"7.79",,"0.31",,"0.17","0.83","0.7",,,"1.67",,"0.92",,,,,"0.74","2.45",,,,,,,"53.99",,,,,,,,"6.35","47.55","0.09",,,,,,,,,,,"2.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"251.59","49.06",
"Timor-Leste","","249.54","183.36","0.28","65.9","0.01","89.64",,,"0.52",,,"0.83","0.56","7.89",,,,"0.14","0.02","19.17","4.02",,,"10.8","4.51","0.01","17.68",,,"0","0.34",,"0.07","27.15","22.69",,,,,,,,,,,,,,,,,,"0.28",,,,,,,"18.25",,,,"18.25","18.25",,,,,,,,"10.51",,,"2.37","0.62",,"2.28",,,"2.04",,"1.21",,,,,"0.86","1.13",,"4.96","4.96",,"4.96",,"9.48",,,,,,,"0.95","2.77","5.77",,,,,,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.39","27.55",
"Togo","","210.94","79.79","-1.2","132.35","0.63","0.12","0.07","0.79","0.46",,,"0.29","31.93","28.79","0.02",,,,"1.1","10.17","0.33","1.05",,,"0.17",,,,,"0.75","1.3","-0.83",,"3.27","35.39",,,,,,"0.06",,"-1.81",,,,"0.01",,,,,,,,"0.3","0.24",,"-12.23","-12.23","24.27","21.12","0","21.11",,,,,,,,,"3.15","14.12",,"0.03","1.95","0.28","0.37","5.62",,,"1.23",,"3.66",,,,,,"0.98",,"40.37","40.37",,"40.37",,"30.43",,"1.47",,,,,"9.14","3.94","17.82",,,,,"-1.94",,,,,,,"0.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.72","66.1",
"Tokelau","","18.69","18.61",,"0.08",,"0.6",,,,,,,,,,,,,,"0.01",,,,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.08",,,,,,"0.05",,,,,,,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.01",,
"Tonga","","80.33","56.68","0.02","23.63",,"22.92",,,,,,,"0.18",,,,,,,"17.12","0.05",,,"15.27",,,,,,,,,"0.01","1.13","5.2",,,,,,,,,,,,,,,,,,,,"0.01","0.01",,,,"0.32",,,,"0.32","0.32",,,,,,,,"1.22",,,"0.48",,,"0.18",,,,,,,,,,,"0.56",,"16.04","16.04",,"16.04",,"0.84",,,,,,"0.26",,"0.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.44","0.19",
"Trinidad and Tobago","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tunisia","","922.7","220","247.87","454.83","1.37","0.34","0.59","-0.69","-1.92","0.05","5.56","0.75","66.38","53.14","0.27","0.11",,,"19.47","23.87","3.39","1.54","1.56",,"1.05","0.34","0.07","0.12",,"-0.83","5.81","17.22","3.43","18.37","452.68",,,,,"0.12",,,"15.46",,,,,,"0.02","5.65",,,,,"200.7","25.92",,,,"0.43","1.65","1.65",,,,,,,,,,"-1.21","6.82",,"0.39","0.25","0.26","0.06","1.04",,,"0.59","2.73","0.99",,,,,"0.01","0.51",,,,,,,"-5.1",,,"-35.09",,,,,"6.51","1.9",,,,"-0.22","21.8",,,,,,,"1.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182.73","157.68",
"Turkey","","3446.77","694.29","-11.61","2764.09","2.1","0.06","30.35","-3","0.41","0.04","3.56","4.23","182.57","343.87","0.6","0.21",,"0.19","-3.08","28.76","-2.76",,"0.65",,"3.22","0.07","0.07",,"0.08","1.32","12.33","2.74","13.97","73.82","2698.28",,,,,,"0.14",,"-9.5","0.03",,,,,"0.08",,,,,,,"-2.37",,,,"53.12",,,,,,,,,,"53.07",,"0.05","6",,,"0.05","0.55",,"0.24",,,"1.03",,"0.94",,,,,"2.74","0.44",,,,,,,"6.69",,,,,,"1.4",,"7.46",,,,,,"-2.17",,,,,,,"1.17",,,,,,,,,,,,,,,,"0.79",,,,"0.12",,"0.03",,,,,,,,,,,,"640.32","588.04",
"Turkmenistan","","34.48","10.02","12.58","11.88",,,"0.02",,"0.18",,,,"0.29","1.58",,,,,"0.07","-1.6","0.03",,,,"-0.08","0.09",,,,"0.02",,,"0.6","8.82","4.54",,,,,,"0.16",,,,,,,,"0.33",,,,,,"11.8","0.29",,,,"-1.17",,,,,,,,,,,,"-1.17","2.6",,,,,,"0.74",,,"0.74",,"0.91",,,,,,"0.21",,,,,,,"5.91",,,,,,,,"1.81","3.13",,,,,"-0.75","1.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.94","2.67",
"Turks and Caicos Islands","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuvalu","","34.3","24.25","1.91","8.14",,"7.21",,,,,,"0",,"0.01",,,,,"0.02","6.7","0.12",,,"10.19",,,,,,,,,,,"1.52",,,,,,,,,,,,,,,"0.04",,,,,,"1.87",,,,"-0.36",,,,"-0.36","-0.36",,,,,,,,"0.25",,,,"0.12",,"0.09",,,,,,,,,,,"0.04",,"5.07","5.07",,"5.07",,"1.67",,,,,,,,"1.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.73","0.03",
